Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-05-14 10:37:51.847 -0500,"Failure",0:00:15,1,1,1,"20200514_103751.847/LogFile.txt","","Image Not Found -- waitfor Error - Unable To Find Any Image On Screen ""NopCommerce_Logo"" within 10.00 seconds",0
2020-05-14 10:38:27.453 -0500,"Failure",0:00:06,1,0,0,"20200514_103827.453/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-14 10:39:42.969 -0500,"Failure",0:00:05,1,0,0,"20200514_103942.969/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-14 10:41:33.091 -0500,"Failure",0:00:05,1,0,0,"20200514_104133.091/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-14 10:43:12.540 -0500,"Success",0:00:02,0,0,0,"20200514_104312.540/LogFile.txt","","",1
2020-05-14 10:45:20.102 -0500,"Success",0:00:01,0,0,0,"20200514_104520.102/LogFile.txt","","",1
2020-05-14 10:46:42.576 -0500,"Success",0:00:02,0,0,0,"20200514_104642.576/LogFile.txt","","",1
2020-05-14 10:58:36.052 -0500,"Success",0:00:02,0,0,0,"20200514_105836.052/LogFile.txt","","",1
2020-05-14 11:12:40.756 -0500,"Success",0:00:01,0,0,0,"20200514_111240.756/LogFile.txt","","",1
2020-05-14 11:14:31.345 -0500,"Success",0:00:01,0,0,0,"20200514_111431.345/LogFile.txt","","",1
2020-05-14 11:39:21.035 -0500,"Success",0:00:03,0,0,0,"20200514_113921.035/LogFile.txt","","",1
2020-05-14 11:43:17.203 -0500,"Failure",0:00:04,1,0,0,"20200514_114317.203/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-14 12:41:11.666 -0500,"Success",0:00:01,0,0,0,"20200514_124111.666/LogFile.txt","","",1
2020-05-14 12:49:01.561 -0500,"Success",0:00:03,0,0,0,"20200514_124901.561/LogFile.txt","","",1
2020-06-08 12:05:48.415 -0500,"Success",0:00:01,0,0,0,"20200608_120548.415/LogFile.txt","","",1
2020-06-08 12:07:17.339 -0500,"Success",0:00:01,0,0,0,"20200608_120717.339/LogFile.txt","","",1
2020-06-08 12:11:10.174 -0500,"Success",0:00:01,0,0,0,"20200608_121110.174/LogFile.txt","","",1
2020-06-08 12:25:00.921 -0500,"Success",0:00:01,0,0,0,"20200608_122500.921/LogFile.txt","","",1
2020-06-08 12:25:49.967 -0500,"Success",0:00:01,0,0,0,"20200608_122549.967/LogFile.txt","","",1
2020-06-08 12:27:47.196 -0500,"Success",0:00:00,0,0,0,"20200608_122747.196/LogFile.txt","","",1
2020-06-08 12:30:44.750 -0500,"Success",0:00:01,0,0,0,"20200608_123044.750/LogFile.txt","","",1
2020-06-08 12:32:17.719 -0500,"Success",0:00:01,0,0,0,"20200608_123217.719/LogFile.txt","","",1
2020-06-08 13:01:09.743 -0500,"Success",0:00:01,0,0,0,"20200608_130109.743/LogFile.txt","","",1
2020-06-08 13:46:37.757 -0500,"Success",0:00:01,0,0,0,"20200608_134637.757/LogFile.txt","","",1
2020-06-08 13:47:13.934 -0500,"Success",0:00:01,0,0,0,"20200608_134713.934/LogFile.txt","","",1
2020-06-08 14:24:43.110 -0500,"Success",0:00:02,0,0,0,"20200608_142443.110/LogFile.txt","","",1
2020-06-08 14:25:39.217 -0500,"Success",0:00:01,0,0,0,"20200608_142539.217/LogFile.txt","","",1
2020-06-08 14:26:44.048 -0500,"Success",0:00:01,0,0,0,"20200608_142644.048/LogFile.txt","","",1
2020-06-08 14:28:03.670 -0500,"Success",0:00:01,0,0,0,"20200608_142803.670/LogFile.txt","","",1
2020-06-08 15:15:36.141 -0500,"Success",0:00:01,0,0,0,"20200608_151536.141/LogFile.txt","","",1
2020-06-08 15:16:10.791 -0500,"Success",0:00:01,0,0,0,"20200608_151610.791/LogFile.txt","","",1
2020-06-08 15:18:18.725 -0500,"Success",0:00:01,0,0,0,"20200608_151818.725/LogFile.txt","","",1
2020-06-17 13:56:29.237 -0500,"Success",0:00:01,0,0,0,"20200617_135629.237/LogFile.txt","","",1
2020-06-17 14:32:28.724 -0500,"Success",0:00:01,0,0,0,"20200617_143228.724/LogFile.txt","","",1
2020-06-17 14:36:20.487 -0500,"Success",0:00:01,0,0,0,"20200617_143620.487/LogFile.txt","","",1
2020-06-17 14:37:35.345 -0500,"Success",0:00:01,0,0,0,"20200617_143735.345/LogFile.txt","","",1
2020-06-17 15:06:18.302 -0500,"Success",0:00:00,0,0,0,"20200617_150618.302/LogFile.txt","","",1
2020-06-17 15:07:02.053 -0500,"Success",0:00:01,0,0,0,"20200617_150702.053/LogFile.txt","","",1
2020-06-17 15:17:53.220 -0500,"Success",0:00:01,0,0,0,"20200617_151753.220/LogFile.txt","","",1
2020-06-17 15:20:05.314 -0500,"Success",0:00:01,0,0,0,"20200617_152005.314/LogFile.txt","","",1
2020-06-17 15:23:41.452 -0500,"Success",0:00:01,0,0,0,"20200617_152341.452/LogFile.txt","","",1
2020-06-17 16:14:58.350 -0500,"Success",0:00:01,0,0,0,"20200617_161458.350/LogFile.txt","","",1
2020-06-17 16:15:43.039 -0500,"Success",0:00:00,0,0,0,"20200617_161543.039/LogFile.txt","","",1
2020-06-17 16:31:06.427 -0500,"Success",0:00:01,0,0,0,"20200617_163106.427/LogFile.txt","","",1
2020-06-17 16:32:07.737 -0500,"Success",0:00:01,0,0,0,"20200617_163207.737/LogFile.txt","","",1
2020-06-17 16:33:59.870 -0500,"Success",0:00:01,0,0,0,"20200617_163359.870/LogFile.txt","","",1
2020-06-24 15:20:24.549 -0500,"Success",0:00:01,0,0,0,"20200624_152024.549/LogFile.txt","","",1
2020-06-24 15:24:17.343 -0500,"Success",0:00:01,0,0,0,"20200624_152417.343/LogFile.txt","","",1
2020-06-26 14:31:19.228 -0500,"Success",0:00:01,0,0,0,"20200626_143119.228/LogFile.txt","","",1
2020-06-26 14:31:52.146 -0500,"Failure",0:00:03,1,0,0,"20200626_143152.146/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-06-26 14:32:20.493 -0500,"Failure",0:00:03,1,0,0,"20200626_143220.493/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-06-26 14:33:26.594 -0500,"Failure",0:00:03,1,0,0,"20200626_143326.594/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-06-26 14:35:29.481 -0500,"Success",0:00:03,0,0,0,"20200626_143529.481/LogFile.txt","","",1
2020-06-26 14:36:22.557 -0500,"Failure",0:00:00,1,0,0,"20200626_143622.557/LogFile.txt","","STUnknownMessage -- ERROR: No Such Command: 'backtoto'",0
2020-06-26 14:38:30.019 -0500,"Success",0:00:01,0,0,0,"20200626_143830.019/LogFile.txt","","",1
2020-06-26 14:40:16.337 -0500,"Success",0:00:01,0,0,0,"20200626_144016.337/LogFile.txt","","",1
2020-07-08 11:38:12.002 -0500,"Success",0:00:01,0,0,0,"20200708_113812.002/LogFile.txt","","",1
2020-07-08 11:42:33.587 -0500,"Success",0:00:01,0,0,0,"20200708_114233.587/LogFile.txt","","",1
2020-07-08 11:43:06.957 -0500,"Success",0:00:01,0,0,0,"20200708_114306.957/LogFile.txt","","",1
2020-07-08 11:43:58.952 -0500,"Success",0:00:01,0,0,0,"20200708_114358.952/LogFile.txt","","",1
2020-07-08 12:51:36.790 -0500,"Success",0:00:01,0,0,0,"20200708_125136.790/LogFile.txt","","",1
2020-07-08 12:55:58.336 -0500,"Success",0:00:01,0,0,0,"20200708_125558.336/LogFile.txt","","",1
2020-07-08 12:56:34.682 -0500,"Success",0:00:01,0,0,0,"20200708_125634.682/LogFile.txt","","",1
2020-07-14 11:14:49.136 -0500,"Success",0:00:01,0,0,0,"20200714_111449.136/LogFile.txt","","",1
2020-07-14 11:15:28.408 -0500,"Success",0:00:01,0,0,0,"20200714_111528.408/LogFile.txt","","",1
2020-07-14 11:15:57.573 -0500,"Success",0:00:01,0,0,0,"20200714_111557.573/LogFile.txt","","",1
2020-07-14 11:17:24.656 -0500,"Success",0:00:01,0,0,0,"20200714_111724.656/LogFile.txt","","",1
2020-07-14 11:21:10.961 -0500,"Success",0:00:01,0,0,0,"20200714_112110.961/LogFile.txt","","",1
2020-07-14 11:22:52.108 -0500,"Success",0:00:01,0,0,0,"20200714_112252.108/LogFile.txt","","",1
2020-07-14 11:27:08.862 -0500,"Success",0:00:01,0,0,0,"20200714_112708.862/LogFile.txt","","",1
2020-07-14 11:28:49.192 -0500,"Success",0:00:01,0,0,0,"20200714_112849.192/LogFile.txt","","",1
2020-07-14 14:23:03.788 -0500,"Success",0:00:01,0,0,0,"20200714_142303.788/LogFile.txt","","",1
2020-07-14 14:26:27.020 -0500,"Success",0:00:01,0,0,0,"20200714_142627.020/LogFile.txt","","",1
2020-07-14 14:27:09.089 -0500,"Success",0:00:01,0,0,0,"20200714_142709.089/LogFile.txt","","",1
2020-07-14 14:28:50.119 -0500,"Success",0:00:01,0,0,0,"20200714_142850.119/LogFile.txt","","",1
2020-07-14 15:29:07.646 -0500,"Success",0:00:01,0,0,0,"20200714_152907.646/LogFile.txt","","",1
2020-07-14 15:37:31.030 -0500,"Success",0:00:01,0,0,0,"20200714_153731.030/LogFile.txt","","",1
2020-07-14 15:38:04.645 -0500,"Success",0:00:01,0,0,0,"20200714_153804.645/LogFile.txt","","",1
2020-07-15 14:06:57.123 -0500,"Success",0:00:01,0,0,0,"20200715_140657.123/LogFile.txt","","",1
2020-07-15 14:33:06.150 -0500,"Success",0:00:01,0,0,0,"20200715_143306.150/LogFile.txt","","",1
2020-07-15 14:38:25.715 -0500,"Success",0:00:01,0,0,0,"20200715_143825.715/LogFile.txt","","",1
2020-07-15 14:38:31.400 -0500,"Success",0:00:01,0,0,0,"20200715_143831.400/LogFile.txt","","",1
2020-07-15 14:39:44.042 -0500,"Success",0:00:01,0,0,0,"20200715_143944.042/LogFile.txt","","",1
2020-08-04 12:32:50.601 -0500,"Success",0:00:01,0,0,0,"20200804_123250.601/LogFile.txt","","",1
